timestamp,type,epoch,step,loss,perplexity,tokens,batches,tokens_per_second,learning_rate,gradient_norm
1784786494.156225,train,1,404,5.363515853881836,,130,,11140.668161186077,0.00018886760120394774,1.899793028831482
1784786494.206491,train,1,405,5.154500484466553,,47,,4007.105021355117,0.0001887958025617379,2.0979161262512207
1784786494.256813,train,1,406,4.510879039764404,,48,,4024.3699079077187,0.00018872378849481262,2.2034897804260254
1784786494.3070269,train,1,407,3.296295642852783,,29,,2508.4244144772733,0.00018865155920005567,2.790210008621216
1784786494.357564,train,1,408,2.424896478652954,,46,,3964.4065262068766,0.00018857911487493918,2.6238720417022705
1784786494.407882,train,1,409,2.5780951976776123,,62,,5292.059368225395,0.00018850645571752317,1.5557664632797241
1784786494.4581451,train,1,410,3.419644355773926,,18,,1567.4322421380457,0.00018843358192645494,4.661825656890869
1784786494.5089312,train,1,411,2.2257721424102783,,90,,7050.643679848925,0.00018836049370096874,1.2493624687194824
1784786494.559424,train,1,412,4.3798933029174805,,37,,3098.503086425726,0.00018828719124088498,2.596973180770874
1784786494.609513,train,1,413,4.56889533996582,,79,,6727.149706025385,0.00018821367474660972,2.828935146331787
1784786494.659672,train,1,414,6.144752025604248,,21,,1857.5509627155022,0.00018813994441913427,4.325713157653809
1784786494.709811,train,1,415,4.6213483810424805,,14,,1213.430035708889,0.00018806600046003457,6.4685139656066895
1784786494.759595,train,1,416,7.932650089263916,,14,,1228.865164413973,0.00018799184307147056,7.032897472381592
1784786494.809856,train,1,417,4.131205081939697,,15,,1288.3922645459331,0.00018791747245618568,4.515737533569336
1784786494.8601348,train,1,418,4.853445053100586,,21,,1811.209992673933,0.00018784288881750638,2.76809024810791
1784786494.910346,train,1,419,3.212773084640503,,185,,15726.44486748261,0.0001877680923593415,1.7102749347686768
1784786494.960494,train,1,420,5.726294040679932,,79,,6583.721772458607,0.00018769308328618167,2.5462160110473633
1784786495.011468,train,1,421,4.9970703125,,55,,4592.374571852675,0.0001876178618030988,2.8723554611206055
1784786495.061492,train,1,422,4.665872573852539,,61,,5537.5047028712415,0.00018754242811574564,2.003138542175293
1784786495.11141,train,1,423,2.889831781387329,,43,,4104.440640954562,0.00018746678243035495,3.2065930366516113
1784786495.161254,train,1,424,2.6133792400360107,,35,,3164.8313818732286,0.00018739092495373912,3.945547342300415
1784786495.2111151,train,1,425,3.7367334365844727,,148,,13312.29630918455,0.00018731485589328968,1.28411865234375
1784786495.260857,train,1,426,3.8345887660980225,,22,,1889.1214518111867,0.00018723857545697648,2.7365715503692627
1784786495.311102,train,1,427,3.910095691680908,,67,,5749.839091517657,0.0001871620838533473,2.036532402038574
1784786495.361578,train,1,428,4.014020919799805,,88,,7451.733301529092,0.00018708538129152732,2.2023098468780518
1784786495.411642,train,1,429,3.923840284347534,,211,,17804.21689340088,0.00018700846798121835,2.3045308589935303
1784786495.461976,train,1,430,4.4358229637146,,24,,2023.4949686564344,0.00018693134413269854,4.9483537673950195
1784786495.512825,train,1,431,5.010593891143799,,36,,3012.951674361062,0.00018685400995682144,2.7516024112701416
1784786495.56296,train,1,432,4.6453657150268555,,47,,3847.2425328503073,0.00018677646566501579,2.6911048889160156
1784786495.612753,train,1,433,3.5809407234191895,,75,,6369.5398090840845,0.00018669871146928473,1.6236274242401123
1784786495.662789,train,1,434,3.603106737136841,,30,,2568.245780122418,0.00018662074758220523,4.0717973709106445
1784786495.7128818,train,1,435,2.7041711807250977,,15,,1295.5465588412308,0.00018654257421692758,5.213725566864014
1784786495.762676,train,1,436,3.0764830112457275,,23,,1874.2805927643924,0.00018646419158717482,3.9348576068878174
1784786495.8121521,train,1,437,6.0772318840026855,,19,,1893.0824866228552,0.00018638559990724203,4.841352462768555
1784786495.8616698,train,1,438,3.8768765926361084,,217,,21566.734824841325,0.00018630679939199586,1.3532711267471313
1784786495.911346,train,1,439,3.3025200366973877,,113,,10664.066515735849,0.00018622779025687393,2.331190824508667
1784786495.9611468,train,1,440,3.4308114051818848,,95,,8445.070502791581,0.0001861485727178842,1.481451392173767
1784786496.011283,train,1,441,4.779977321624756,,94,,7822.251809334546,0.00018606914699160438,2.046252965927124
1784786496.060705,train,1,442,4.458806991577148,,38,,3628.5076546103205,0.00018598951329518138,3.2732508182525635
1784786496.10991,train,1,443,5.2631635665893555,,64,,6501.257082449519,0.00018590967184633068,2.682088613510132
1784786496.1596,train,1,444,7.058276176452637,,18,,1746.7531972749246,0.0001858296228633357,3.561065435409546
1784786496.2091231,train,1,445,1.6254132986068726,,155,,14797.60786653637,0.00018574936656504744,1.0437546968460083
1784786496.258912,train,1,446,4.3924431800842285,,24,,2132.677796207629,0.00018566890317088343,5.094396591186523
1784786496.308536,train,1,447,2.5981647968292236,,15,,1334.1881630170778,0.0001855882329008276,4.184452056884766
1784786496.358591,train,1,448,5.652817249298096,,49,,4261.301624439169,0.00018550735597542932,2.156566858291626
1784786496.408362,train,1,449,4.318924903869629,,22,,1947.3620944346912,0.00018542627261580304,3.538363456726074
1784786496.4583302,train,1,450,5.8488359451293945,,11,,1020.151894442917,0.00018534498304362759,6.955792427062988
1784786496.5089128,train,1,451,7.785691738128662,,49,,4337.178640943841,0.00018526348748114553,2.5662765502929688
1784786496.5590641,train,1,452,4.568859577178955,,122,,10646.963618404152,0.00018518178615116262,1.7673455476760864
1784786496.60912,train,1,453,1.9073127508163452,,48,,4177.4398928550245,0.00018509987927704718,1.4247127771377563
1784786496.659432,train,1,454,4.7644243240356445,,117,,10213.508596400894,0.0001850177670827295,1.9278831481933594
1784786496.7095628,train,1,455,3.4358298778533936,,163,,14109.448807075833,0.00018493544979270114,1.1412262916564941
1784786496.759792,train,1,456,6.386200904846191,,10,,848.3113304661373,0.00018485292763201444,7.062347888946533
1784786496.80988,train,1,457,4.633035182952881,,99,,8499.130769549864,0.00018477020082628188,1.7011808156967163
1784786496.86013,train,1,458,4.356113433837891,,170,,14611.453940246027,0.00018468726960167535,1.9668879508972168
1784786496.910679,train,1,459,4.3053083419799805,,26,,2211.4014752865264,0.00018460413418492565,3.9675447940826416
1784786496.961285,train,1,460,3.205756664276123,,18,,1455.8689717834911,0.00018452079480332182,5.5927605628967285
1784786497.012365,train,1,461,2.834524631500244,,25,,2106.5492617414375,0.00018443725168471056,2.6562554836273193
1784786497.0618591,train,1,462,6.042992115020752,,144,,14667.872010914993,0.0001843535050574956,2.1562159061431885
1784786497.111299,train,1,463,2.1862173080444336,,70,,7534.4428957156415,0.00018426955515063703,1.243221640586853
1784786497.160728,train,1,464,4.172647953033447,,206,,22191.300422386008,0.0001841854021936506,1.6011953353881836
1784786497.210368,train,1,465,5.235922336578369,,120,,11968.780635919058,0.00018410104641660734,1.6524920463562012
1784786497.2602859,train,1,466,2.40492844581604,,49,,4539.646913783334,0.0001840164880501327,1.4677274227142334
1784786497.3103518,train,1,467,3.130232334136963,,37,,3386.0563650784215,0.00018393172732540606,2.4917514324188232
1784786497.360179,train,1,468,5.210389137268066,,33,,2994.611876440974,0.00018384676447416002,6.32141637802124
1784786497.409947,train,1,469,3.6259875297546387,,207,,18499.762223725225,0.0001837615997286797,1.9454424381256104
1784786497.460288,train,1,470,5.787509918212891,,29,,2519.6942337272894,0.00018367623332180236,4.1151533126831055
1784786497.510727,train,1,471,3.615216016769409,,160,,13384.174233271828,0.00018359066548691636,1.7320327758789062
1784786497.562711,train,1,472,3.4613797664642334,,26,,2174.609973268228,0.000183504896457961,3.473259449005127
1784786497.613182,train,1,473,2.641140937805176,,12,,1007.4297949095471,0.0001834189264694255,5.465862274169922
1784786497.6634612,train,1,474,2.4300472736358643,,209,,18065.324728160656,0.00018333275575634853,0.9665645360946655
1784786497.714,train,1,475,2.8812789916992188,,56,,4707.365764338627,0.00018324638455431756,2.2746143341064453
1784786497.7644448,train,1,476,4.189095497131348,,32,,2779.305672304521,0.00018315981309946809,3.2113752365112305
1784786497.814944,train,1,477,3.5047686100006104,,9,,759.5070024759708,0.0001830730416284832,7.94859504699707
1784786497.8653572,train,1,478,4.221347808837891,,20,,1702.5381521169577,0.00018298607037859282,3.2897231578826904
1784786497.9158368,train,1,479,4.0410685539245605,,14,,1190.0123285228924,0.00018289889958757297,4.6825666427612305
1784786497.966315,train,1,480,2.326751708984375,,29,,2463.795375622088,0.00018281152949374527,2.9849417209625244
1784786498.01715,train,1,481,1.297978162765503,,51,,4156.521562528065,0.00018272396033597625,1.7132153511047363
1784786498.067133,train,1,482,3.854081392288208,,67,,5664.983687904176,0.00018263619235367665,3.553089141845703
1784786498.117152,train,1,483,5.342900276184082,,35,,3143.206743971571,0.00018254822578680073,2.620309829711914
1784786498.1669672,train,1,484,3.908186435699463,,200,,19246.884791444936,0.00018246006087584577,1.9199165105819702
1784786498.216955,train,1,485,3.1796395778656006,,65,,6179.04965908994,0.00018237169786185125,2.5940096378326416
1784786498.266892,train,1,486,4.053833484649658,,58,,5182.466145147481,0.00018228313698639826,2.484447717666626
1784786498.317067,train,1,487,2.7415971755981445,,12,,1044.6515410767436,0.00018219437849160893,8.05633544921875
1784786498.367231,train,1,488,4.106400966644287,,56,,4905.306557944511,0.00018210542262014548,4.342313289642334
1784786498.417593,train,1,489,3.509223222732544,,15,,1298.4529627502557,0.00018201626961520997,4.255331993103027
1784786498.468062,train,1,490,2.6688613891601562,,17,,1484.6620872601472,0.00018192691972054322,4.15087366104126
1784786498.518919,train,1,491,3.5534794330596924,,24,,1993.769470910169,0.00018183737318042454,3.4160847663879395
1784786498.569201,train,1,492,6.208793640136719,,197,,16841.74529679758,0.00018174763023967063,2.306497097015381
1784786498.6194391,train,1,493,7.33232307434082,,9,,775.4498771793479,0.00018165769114363535,8.350273132324219
1784786498.66975,train,1,494,4.880798816680908,,92,,7979.271244353498,0.00018156755613820872,2.3809051513671875
1784786498.720216,train,1,495,4.600545883178711,,24,,2017.2445840419334,0.0001814772254698164,3.092679262161255
1784786498.770612,train,1,496,2.5886380672454834,,12,,1034.0741213381561,0.00018138669938541903,3.366009473800659
1784786498.821098,train,1,497,3.9961609840393066,,17,,1426.1695906583707,0.0001812959781325114,4.665241718292236
1784786498.871475,train,1,498,4.968723297119141,,19,,1599.4892409852655,0.00018120506195912198,6.104716777801514
1784786498.9217658,train,1,499,4.485010147094727,,33,,2755.0509261761617,0.00018111395111381217,2.365194320678711
1784786498.9721909,train,1,500,2.4521472454071045,,20,,1698.0030294784058,0.00018102264584567542,3.4885921478271484
1784786499.1590269,evaluation,1,500,3.8938041665897156,49.097306044758646,813,10,,,
1784786499.218046,train,1,501,3.5259616374969482,,65,,5940.073794927942,0.00018093114640433698,2.3275551795959473
1784786499.267968,train,1,502,2.43981671333313,,85,,7982.688272674242,0.00018083945303995274,1.7421939373016357
1784786499.3181922,train,1,503,3.520256519317627,,14,,1297.8033099411032,0.0001807475660032089,3.632874011993408
1784786499.3682199,train,1,504,3.014235019683838,,21,,1848.1034929700525,0.0001806554855453211,5.057019233703613
1784786499.418561,train,1,505,2.749338150024414,,21,,1811.5551342565116,0.00018056321191803378,2.906697988510132
1784786499.4685,train,1,506,3.3615829944610596,,20,,1716.4311548561636,0.00018047074537361955,4.8989129066467285
1784786499.51869,train,1,507,3.914038896560669,,20,,1684.990943417344,0.00018037808616487835,3.051098108291626
1784786499.568799,train,1,508,5.373478412628174,,30,,2547.7797877817115,0.00018028523454513697,3.3871123790740967
1784786499.619082,train,1,509,3.3999884128570557,,75,,6388.914163286118,0.0001801921907682482,2.211256504058838
1784786499.669385,train,1,510,4.350395679473877,,24,,2055.9899162530583,0.00018009895508859015,2.537764310836792
1784786499.7202299,train,1,511,4.720444202423096,,71,,5767.824588828265,0.00018000552776106557,2.578461170196533
1784786499.770703,train,1,512,3.891767740249634,,15,,1232.8514473343075,0.00017991190904110128,4.541705131530762
1784786499.820965,train,1,513,4.035996913909912,,61,,5156.890794875657,0.00017981809918464725,1.9697500467300415
1784786499.871572,train,1,514,2.454416036605835,,34,,2808.6212117154546,0.00017972409844817602,2.3359644412994385
1784786499.9221802,train,1,515,1.4036363363265991,,10,,855.834652661731,0.00017962990708868205,6.094270706176758
1784786499.972579,train,1,516,3.4186208248138428,,82,,6851.36612797494,0.00017953552536368093,3.4926669597625732
1784786500.023082,train,1,517,3.490025758743286,,39,,3234.0767523327922,0.0001794409535312087,2.3817179203033447
1784786500.073451,train,1,518,5.308710098266602,,48,,4011.5331572658006,0.00017934619184982104,3.281515121459961
1784786500.123839,train,1,519,2.454763650894165,,65,,5442.252966211888,0.0001792512405785929,1.7840042114257812
1784786500.1744168,train,1,520,4.281099319458008,,27,,2277.712163911133,0.00017915609997711733,2.8492233753204346
1784786500.2254121,train,1,521,2.9629898071289062,,83,,6197.305636913842,0.00017906077030550516,2.420154094696045
1784786500.281078,train,1,522,5.33856201171875,,32,,1104.5591957209797,0.00017896525182438405,2.5703911781311035
1784786500.330781,train,1,523,4.774911880493164,,32,,3297.609234523042,0.00017886954479489785,2.9509079456329346
1784786500.380406,train,1,524,4.091334342956543,,16,,1580.2144500018796,0.000178773649478706,5.9155426025390625
1784786500.430351,train,1,525,2.6791388988494873,,49,,4658.938595866532,0.0001786775661379826,2.164788007736206
1784786500.480511,train,1,526,5.328184604644775,,15,,1374.9746551845137,0.00017858129503541578,6.455971717834473
1784786500.530473,train,1,527,4.1852874755859375,,75,,6839.78933248632,0.00017848483643420716,2.6527764797210693
1784786500.5804548,train,1,528,3.7893412113189697,,184,,16304.528904362325,0.0001783881905980708,1.2472541332244873
1784786500.630622,train,1,529,3.758833408355713,,17,,1480.0089537676245,0.00017829135779123272,4.627619743347168
1784786500.6809669,train,1,530,1.48897385597229,,16,,1407.0263381405348,0.00017819433827843015,3.3084168434143066
1784786500.731169,train,1,531,5.107771873474121,,182,,14229.265207735569,0.00017809713232491069,1.6199482679367065
1784786500.78096,train,1,532,3.481273651123047,,66,,5914.839752140047,0.0001779997401964318,1.4854846000671387
1784786500.83098,train,1,533,7.537416458129883,,70,,6783.328941558339,0.0001779021621592597,2.2586240768432617
1784786500.881026,train,1,534,2.4021596908569336,,18,,1713.3474531057752,0.00017780439848016913,3.7102742195129395
1784786500.931081,train,1,535,2.1570355892181396,,18,,1622.1635118124582,0.00017770644942644224,3.605422258377075
1784786500.9812632,train,1,536,3.2033631801605225,,19,,1679.3662110298585,0.00017760831526586796,3.4271767139434814
1784786501.0315561,train,1,537,5.094736576080322,,14,,1205.0180738825431,0.00017750999626674137,6.8389410972595215
1784786501.081847,train,1,538,4.5156569480896,,24,,2048.189284969314,0.00017741149269786285,3.4775867462158203
1784786501.132085,train,1,539,3.4048995971679688,,91,,7852.809699310985,0.0001773128048285374,3.739794969558716
1784786501.182101,train,1,540,4.466826915740967,,110,,9311.019274233802,0.00017721393292857387,2.2514376640319824
1784786501.232246,train,1,541,5.394298076629639,,37,,2950.5288032424146,0.00017711487726828427,2.012228488922119
1784786501.281943,train,1,542,4.9650397300720215,,61,,6132.3740311640895,0.000177015638118483,3.029783010482788
1784786501.331448,train,1,543,3.951815128326416,,66,,6608.811529149242,0.00017691621575048608,2.4065098762512207
1784786501.381172,train,1,544,2.672436237335205,,76,,7184.723014106865,0.0001768166104361105,1.2982804775238037
1784786501.4307148,train,1,545,5.003291130065918,,199,,18490.84246917185,0.0001767168224476734,1.4831392765045166
1784786501.480615,train,1,546,4.518063545227051,,34,,3087.2372432365587,0.00017661685205799127,2.8108112812042236
1784786501.530664,train,1,547,3.605604887008667,,41,,3644.3365714490947,0.00017651669954037936,2.2998809814453125
1784786501.580543,train,1,548,5.768232345581055,,111,,9757.348804325682,0.00017641636516865086,2.458524465560913
1784786501.630625,train,1,549,4.779000759124756,,199,,17308.361863582606,0.0001763158492171161,1.5768977403640747
1784786501.6806421,train,1,550,1.7598711252212524,,47,,4038.4803581145948,0.00017621515196058186,2.1500132083892822
1784786501.7309718,train,1,551,2.8217480182647705,,48,,3781.16507116323,0.00017611427367435054,2.8563790321350098
1784786501.781316,train,1,552,3.0861849784851074,,160,,13106.473384033206,0.00017601321463421961,2.012538433074951
1784786501.831315,train,1,553,8.386176109313965,,8,,678.4595945674597,0.0001759119751164805,8.674439430236816
1784786501.881631,train,1,554,4.499244213104248,,98,,8345.870587244293,0.00017581055539791834,1.2667142152786255
1784786501.931821,train,1,555,5.296780109405518,,179,,15403.149464016655,0.00017570895575581068,1.5250623226165771
1784786501.981716,train,1,556,3.304964065551758,,97,,8354.416752713394,0.00017560717646792704,1.8328863382339478
1784786502.03189,train,1,557,3.7948782444000244,,60,,5097.579565819887,0.00017550521781252817,1.8129104375839233
1784786502.0821881,train,1,558,4.151226997375488,,32,,2790.707814816781,0.0001754030800683651,4.67119836807251
1784786502.1324868,train,1,559,5.16025972366333,,111,,9459.219811780353,0.00017530076351467852,1.7977540493011475
1784786502.182871,train,1,560,4.383045196533203,,13,,1122.9848034635108,0.00017519826843119803,6.408486843109131
1784786502.2332869,train,1,561,4.397487640380859,,64,,4873.034604606198,0.0001750955950981412,3.3298110961914062
1784786502.283246,train,1,562,2.4213547706604004,,11,,909.9338385910493,0.00017499274379621308,4.616189002990723
1784786502.333212,train,1,563,4.335092544555664,,19,,1847.7173593013433,0.00017488971480660511,3.6589674949645996
1784786502.3829892,train,1,564,3.6106009483337402,,190,,18572.29671832018,0.0001747865084109947,2.4104082584381104
1784786502.432954,train,1,565,4.296475410461426,,15,,1425.7651147798103,0.00017468312489154418,5.029117107391357
1784786502.48288,train,1,566,4.760293006896973,,188,,17339.04180683045,0.00017457956453090006,1.393402099609375
1784786502.5328388,train,1,567,2.7068841457366943,,51,,4563.809436148935,0.00017447582761219254,2.1236369609832764
1784786502.582772,train,1,568,1.9850966930389404,,29,,2542.911634036593,0.00017437191441903432,1.9551615715026855
1784786502.633204,train,1,569,2.959855794906616,,8,,699.211525006549,0.00017426782523552009,6.684695720672607
1784786502.683435,train,1,570,4.237174987792969,,33,,2877.31118998466,0.00017416356034622574,3.519623041152954
1784786502.735083,train,1,571,4.4173903465271,,29,,2376.88688961769,0.0001740591200362075,3.235888719558716
1784786502.785774,train,1,572,3.684276819229126,,34,,2889.037589003705,0.00017395450459100113,2.7391202449798584
1784786502.8362188,train,1,573,5.808231353759766,,80,,6792.781444250818,0.00017384971429662134,2.305964469909668
1784786502.886527,train,1,574,2.5812807083129883,,106,,9214.152731007849,0.00017374474943956077,1.8433665037155151
1784786502.937066,train,1,575,1.8590054512023926,,22,,1819.0462399193852,0.00017363961030678927,2.6808698177337646
1784786502.987482,train,1,576,3.2890255451202393,,96,,7971.049809283927,0.00017353429718575328,1.1788134574890137
1784786503.038,train,1,577,2.622696876525879,,12,,1033.899674796683,0.00017342881036437488,6.455174922943115
1784786503.0883808,train,1,578,4.365310192108154,,78,,6649.1203780654405,0.00017332315013105095,1.6369789838790894
1784786503.138997,train,1,579,2.1409170627593994,,59,,4837.370473595924,0.00017321731677465252,1.4893258810043335
1784786503.189375,train,1,580,3.3899054527282715,,17,,1429.141884617199,0.00017311131058452396,4.158952236175537
1784786503.240639,train,1,581,2.8174664974212646,,23,,1782.0018281825573,0.00017300513185048225,4.767423152923584
1784786503.2904398,train,1,582,5.894721984863281,,37,,3041.2520364740594,0.0001728987808628158,2.742921829223633
1784786503.340544,train,1,583,3.660750389099121,,73,,6515.578432547984,0.0001727922579122843,1.872851848602295
1784786503.3903308,train,1,584,3.9589626789093018,,28,,2674.594930264038,0.00017268556329011738,2.635572910308838
1784786503.440166,train,1,585,2.1116583347320557,,153,,14146.691010605482,0.0001725786972880141,1.5520049333572388
1784786503.490133,train,1,586,3.275684356689453,,69,,6067.223250063968,0.00017247166019814197,1.8854116201400757
1784786503.5400078,train,1,587,3.3148205280303955,,6,,531.8893838929372,0.00017236445231313632,9.283265113830566
1784786503.590417,train,1,588,3.7546591758728027,,22,,1888.7296156096327,0.00017225707392609944,5.358706951141357
1784786503.640511,train,1,589,5.31919002532959,,165,,14239.48220383746,0.0001721495253305997,2.0992472171783447
1784786503.6906161,train,1,590,4.183279991149902,,18,,1571.1891393726523,0.00017204180682067093,4.434828758239746
1784786503.741508,train,1,591,2.556473731994629,,18,,1478.8797488691562,0.00017193391869081134,5.363983631134033
1784786503.802282,train,1,592,3.5104739665985107,,24,,1987.3307658910062,0.00017182586123598302,4.016551494598389
1784786503.8540952,train,1,593,2.4041106700897217,,83,,6383.1217356742345,0.00017171763475161086,1.9240214824676514
1784786503.903896,train,1,594,5.364261150360107,,72,,7033.196489872274,0.000171609239533582,1.9938292503356934
1784786503.953572,train,1,595,1.3010892868041992,,108,,10352.140520475508,0.00017150067587824478,0.9529299139976501
1784786504.003436,train,1,596,4.89106559753418,,108,,10028.669923143632,0.00017139194408240807,2.5065691471099854
1784786504.053519,train,1,597,2.9596168994903564,,41,,3645.5922384047394,0.00017128304444334055,2.7031707763671875
1784786504.1037571,train,1,598,2.734618902206421,,188,,16482.251027063037,0.0001711739772587696,1.3310195207595825
1784786504.153839,train,1,599,3.7778360843658447,,161,,14216.910485177377,0.0001710647428268807,1.2249211072921753
1784786504.2040992,train,1,600,3.80521821975708,,132,,11156.618472530306,0.0001709553414463167,2.0694377422332764
1784786504.390458,evaluation,1,600,3.8733374705907018,48.102659689870315,813,10,,,
1784786504.456938,train,1,601,3.056975841522217,,27,,2582.846227651967,0.00017084577341617676,5.948856353759766
1784786504.506824,train,1,602,5.634665012359619,,62,,5777.451632550912,0.00017073603903601568,2.05177903175354
1784786504.556839,train,1,603,3.8281161785125732,,28,,2599.5326228697063,0.00017062613860584306,5.297018527984619
1784786504.606914,train,1,604,1.7553157806396484,,10,,882.5865147891186,0.0001705160724261225,4.4229326248168945
1784786504.6571,train,1,605,4.509275436401367,,22,,1939.429501125459,0.00017040584079777078,4.196702480316162
1784786504.707606,train,1,606,4.770518779754639,,11,,956.185660160207,0.00017029544402215685,8.861787796020508
1784786504.75822,train,1,607,4.645919322967529,,189,,16060.673651955713,0.0001701848824011014,1.6920881271362305
1784786504.8085692,train,1,608,3.748782157897949,,21,,1744.2161786234892,0.00017007415623687553,3.6985559463500977
1784786504.8589618,train,1,609,7.54119873046875,,61,,5194.344260224567,0.0001699632658322005,2.542154312133789
1784786504.909158,train,1,610,5.554074287414551,,13,,1081.6245470453111,0.00016985221149024634,6.483543872833252
1784786504.960187,train,1,611,4.425342559814453,,24,,1887.967385353178,0.00016974099351463147,3.9000234603881836
1784786505.0106208,train,1,612,4.6024394035339355,,157,,13007.90482764756,0.00016962961220942148,1.3777447938919067
1784786505.06057,train,1,613,4.075270652770996,,73,,6267.977502450435,0.00016951806787912868,1.6020705699920654
1784786505.110924,train,1,614,5.778462886810303,,32,,2781.631011375148,0.000169406360828711,2.4390389919281006
1784786505.1609979,train,1,615,4.497948169708252,,38,,3329.804034113501,0.0001692944913635712,2.2759883403778076
1784786505.2111459,train,1,616,4.391343116760254,,13,,1114.7356215508833,0.00016918245978955624,6.35183048248291
1784786505.261557,train,1,617,5.262596130371094,,47,,3984.725108948796,0.00016907026641295602,2.4786601066589355
1784786505.311916,train,1,618,5.41260290145874,,20,,1725.954498243764,0.00016895791154050303,5.983579635620117
1784786505.362148,train,1,619,2.6494388580322266,,49,,4280.6753195877845,0.00016884539547937124,2.5774078369140625
1784786505.412472,train,1,620,2.094388723373413,,8,,680.8293351933216,0.00016873271853717518,4.427516460418701
1784786505.4637032,train,1,621,2.9287924766540527,,37,,2744.7053154985083,0.00016861988102196936,1.805314302444458
1784786505.513647,train,1,622,5.567927837371826,,37,,3331.407420355254,0.00016850688324224718,4.894047737121582
1784786505.563787,train,1,623,5.675581932067871,,33,,3119.8298260692013,0.00016839372550694036,3.276945114135742
1784786505.613924,train,1,624,4.372527122497559,,45,,4054.5106426847215,0.0001682804081254177,2.567922592163086
1784786505.664042,train,1,625,4.163990020751953,,120,,10457.51634047401,0.00016816693140748467,1.9062765836715698
1784786505.714443,train,1,626,7.533451557159424,,55,,4775.307458312172,0.0001680532956633823,2.070970058441162
1784786505.764277,train,1,627,1.6856868267059326,,160,,12920.331698575541,0.00016793950120378632,0.971207857131958
1784786505.814111,train,1,628,4.885457515716553,,56,,5586.127965381617,0.0001678255483398065,2.5520167350769043
1784786505.8638568,train,1,629,4.250242233276367,,45,,4523.200399219501,0.00016771143738298554,3.877418041229248
1784786505.913915,train,1,630,4.44115686416626,,53,,4988.039995100997,0.0001675971686452985,3.623030662536621
1784786505.96435,train,1,631,3.2249321937561035,,43,,3764.046787005873,0.0001674827424391517,2.6531636714935303
1784786506.014665,train,1,632,4.771862030029297,,32,,2703.397274561795,0.0001673681590773821,3.5221917629241943
1784786506.065106,train,1,633,3.414835214614868,,50,,4354.467976569043,0.00016725341887325614,2.332782506942749
1784786506.1156569,train,1,634,3.8857221603393555,,73,,6204.734655824673,0.00016713852214046918,2.2581984996795654
1784786506.166322,train,1,635,5.11650276184082,,159,,13487.864104534883,0.00016702346919314454,2.160362958908081
1784786506.216846,train,1,636,4.259653568267822,,14,,1177.117607337452,0.00016690826034583257,5.213642597198486
1784786506.2671301,train,1,637,4.168584823608398,,51,,4363.341058935556,0.00016679289591350985,2.5178182125091553
1784786506.317405,train,1,638,4.761972427368164,,41,,3459.234565295638,0.00016667737621157833,2.703646659851074
1784786506.367674,train,1,639,3.540691614151001,,127,,10548.939393718472,0.00016656170155586445,1.339181661605835
1784786506.4182742,train,1,640,4.26674747467041,,63,,5189.830403961107,0.00016644587226261835,3.2729225158691406
1784786506.469253,train,1,641,3.015580654144287,,8,,597.6095913582525,0.00016632988864851282,6.136847019195557
1784786506.519047,train,1,642,3.6338682174682617,,8,,790.8068701694478,0.00016621375103064272,8.657249450683594
1784786506.568856,train,1,643,6.16030216217041,,52,,5188.865731097224,0.0001660974597265238,2.0838875770568848
1784786506.6188622,train,1,644,1.581563115119934,,17,,1608.8455467063993,0.00016598101505409208,3.6934287548065186
1784786506.668884,train,1,645,5.162557601928711,,91,,8269.814043527902,0.0001658644173317028,2.0055880546569824
1784786506.718883,train,1,646,4.136402606964111,,105,,9330.845110507633,0.00016574766687812976,2.3123507499694824
1784786506.769004,train,1,647,3.5196034908294678,,31,,2715.0805805613,0.00016563076401256418,4.646359920501709
1784786506.8194659,train,1,648,1.3202897310256958,,93,,7880.437658585296,0.000165513709054614,1.4263054132461548
1784786506.869975,train,1,649,4.57866096496582,,48,,4043.6658621873303,0.00016539650232430308,2.1869566440582275
1784786506.920595,train,1,650,3.383713722229004,,35,,2916.231176619268,0.00016527914414207013,2.8384108543395996
1784786506.9717262,train,1,651,2.4886372089385986,,8,,616.2675373613386,0.0001651616348287679,8.56530475616455
1784786507.0225122,train,1,652,5.419739723205566,,87,,7058.727885161671,0.0001650439747056624,2.767730712890625
1784786507.0731268,train,1,653,4.803070545196533,,79,,6613.623173204045,0.0001649261640944319,3.100036382675171
1784786507.123768,train,1,654,4.323124885559082,,81,,6761.362468514406,0.00016480820331716612,1.8638705015182495
1784786507.1742988,train,1,655,2.5032217502593994,,15,,1283.9946138930597,0.00016469009269636534,5.143555641174316
1784786507.224737,train,1,656,3.7397849559783936,,76,,6241.2745318263505,0.00016457183255493943,2.415666341781616
1784786507.285716,train,1,657,3.817370891571045,,14,,1168.9599711768396,0.00016445342321620715,5.544245719909668
1784786507.3375318,train,1,658,5.986581802368164,,39,,3061.8152235622474,0.00016433486500389507,2.915379047393799
1784786507.3874571,train,1,659,3.3921597003936768,,66,,6301.217079951894,0.00016421615824213688,2.772174119949341
1784786507.437411,train,1,660,2.104280471801758,,84,,7478.188395486586,0.00016409730325547226,1.9036600589752197
1784786507.4878569,train,1,661,3.637054443359375,,18,,1570.817698712871,0.00016397830036884626,3.1624557971954346
1784786507.537925,train,1,662,4.357704162597656,,64,,5396.726430804909,0.00016385914990760822,1.9453730583190918
