epoch,examples_per_second,gpu_memory_mb,gradient_norm,learning_rate,perplexity,remaining_seconds,step,timestamp,tokens_per_second,tokens_processed,training_loss,validation_loss
4,1.9164847058606793,,1.8968956470489502,5.999998954752023e-05,,278738.628,5122,2026-07-24T10:07:42.956957+00:00,1962.4803388013356,2048,4.398382186889648,
4,1.9138526281863062,,2.1310503482818604,5.999998925515729e-05,,278336.372,5123,2026-07-24T10:07:44.009736+00:00,1959.7850912627775,2048,4.968735694885254,
4,1.92059730453464,,2.7357163429260254,5.9999988958761765e-05,,278274.071,5124,2026-07-24T10:07:45.062055+00:00,1966.6916398434714,2048,6.6149115562438965,
4,1.8638857089298477,,2.0869596004486084,5.9999988658333646e-05,,278431.715,5125,2026-07-24T10:07:46.146483+00:00,1908.618965944164,2048,5.36288595199585,
4,1.80780161196325,,2.1860029697418213,5.999998835387293e-05,,278399.123,5126,2026-07-24T10:07:47.266966+00:00,1851.188850650368,2048,4.736814498901367,
4,1.7657750201775277,,2.4990878105163574,5.9999988045379636e-05,,278396.132,5127,2026-07-24T10:07:48.409663+00:00,1808.1536206617884,2048,4.86733341217041,
4,1.7712503267152342,,3.3363544940948486,5.999998773285375e-05,,278472.813,5128,2026-07-24T10:07:49.557089+00:00,1813.7603345563998,2048,5.660030364990234,
4,1.7156053824528157,,2.1714258193969727,5.9999987416295266e-05,,278752.552,5129,2026-07-24T10:07:50.757749+00:00,1756.7799116316833,2048,5.593593597412109,
4,1.72722714826322,,1.6600342988967896,5.9999987095704185e-05,,279223.859,5130,2026-07-24T10:07:51.939116+00:00,1768.6805998215373,2048,4.232913494110107,
4,1.7972830242500553,,5.3836846351623535,5.999998677108053e-05,,279254.206,5131,2026-07-24T10:07:53.070123+00:00,1840.4178168320566,2048,5.493477821350098,
4,1.6684174037869413,,1.837526798248291,5.9999986442424265e-05,,279751.411,5132,2026-07-24T10:07:54.289775+00:00,1708.4594214778278,2048,5.057796478271484,
4,1.697299744618379,,1.9291504621505737,5.9999986109735425e-05,,280524.518,5133,2026-07-24T10:07:55.486094+00:00,1738.0349384892202,2048,5.305227279663086,
4,1.743673779994694,,2.2276947498321533,5.999998577301398e-05,,281139.013,5134,2026-07-24T10:07:56.666101+00:00,1785.5219507145666,2048,4.802828311920166,
4,1.7401320199710453,,2.8809478282928467,5.999998543225996e-05,,281391.29,5135,2026-07-24T10:07:57.831847+00:00,1781.8951884503504,2048,4.150995254516602,
4,1.6742232846242542,,2.294846534729004,5.999998508747334e-05,,281787.769,5136,2026-07-24T10:07:59.054278+00:00,1714.4046434552363,2048,4.353445053100586,
4,1.7504738232847072,,2.027148485183716,5.999998473865413e-05,,282381.942,5137,2026-07-24T10:08:00.211912+00:00,1792.4851950435402,2048,6.003880023956299,
4,1.7799601402310967,,1.7888705730438232,5.9999984385802336e-05,,282231.048,5138,2026-07-24T10:08:01.345571+00:00,1822.679183596643,2048,4.0208234786987305,
4,1.7831496818276713,,1.7553645372390747,5.999998402891794e-05,,282192.301,5139,2026-07-24T10:08:02.484255+00:00,1825.9452741915354,2048,4.379333019256592,
4,1.8157215847609853,,2.034019947052002,5.9999983668000955e-05,,282391.119,5140,2026-07-24T10:08:03.601318+00:00,1859.298902795249,2048,5.884219646453857,
4,1.8210995789622675,,2.2648613452911377,5.999998330305139e-05,,282235.362,5141,2026-07-24T10:08:04.712233+00:00,1864.805968857362,2048,5.170858383178711,
4,1.7983222103386296,,2.67809796333313,5.999998293406923e-05,,282599.325,5142,2026-07-24T10:08:05.834241+00:00,1841.4819433867567,2048,5.305708885192871,
4,1.760592826817503,,3.2159535884857178,5.999998256105447e-05,,283167.999,5143,2026-07-24T10:08:06.982073+00:00,1802.8470546611231,2048,4.7435302734375,
4,1.8150720634644575,,1.769569754600525,5.999998218400713e-05,,283510.933,5144,2026-07-24T10:08:08.097683+00:00,1858.6337929876045,2048,4.263859748840332,
4,1.8095652033292313,,1.9293640851974487,5.99999818029272e-05,,283354.332,5145,2026-07-24T10:08:09.216242+00:00,1852.9947682091329,2048,4.935895919799805,
4,1.881699142369629,,1.9828518629074097,5.999998141781468e-05,,283498.369,5146,2026-07-24T10:08:10.293720+00:00,1926.8599217865,2048,4.604212760925293,
4,1.9060260084446135,,1.974233865737915,5.999998102866957e-05,,283046.026,5147,2026-07-24T10:08:11.356756+00:00,1951.7706326472842,2048,5.162309169769287,
4,1.7179545284020694,,2.172480821609497,5.999998063549186e-05,,283335.794,5148,2026-07-24T10:08:12.534197+00:00,1759.185437083719,2048,5.8867597579956055,
4,1.878299424288919,,2.0380663871765137,5.999998023828158e-05,,283415.236,5149,2026-07-24T10:08:13.620118+00:00,1923.378610471853,2048,4.807188987731934,
4,1.855921273720097,,1.833732008934021,5.9999979837038694e-05,,283548.151,5150,2026-07-24T10:08:14.705808+00:00,1900.4633842893793,2048,5.866908550262451,
4,1.947070985878251,,2.130207061767578,5.9999979431763224e-05,,283043.941,5151,2026-07-24T10:08:15.746755+00:00,1993.800689539329,2048,4.25228214263916,
4,1.9525183331027351,,2.177549362182617,5.999997902245516e-05,,282819.733,5152,2026-07-24T10:08:16.777559+00:00,1999.3787730972008,2048,5.1317243576049805,
4,1.9372559921342858,,1.9552569389343262,5.999997860911451e-05,,282307.01,5153,2026-07-24T10:08:17.818000+00:00,1983.7501359455086,2048,4.37385368347168,
4,1.9139426776503046,,2.153843402862549,5.999997819174128e-05,,281758.111,5154,2026-07-24T10:08:18.872550+00:00,1959.8773019139119,2048,4.755859375,
4,1.8280325588363855,,1.7447974681854248,5.999997777033545e-05,,281915.215,5155,2026-07-24T10:08:19.975146+00:00,1871.9053402484587,2048,5.633976936340332,
4,1.8620999395607891,,1.9558155536651611,5.999997734489702e-05,,282053.033,5156,2026-07-24T10:08:21.058220+00:00,1906.790338110248,2048,4.680981636047363,
4,1.796914518080439,,1.610125184059143,5.9999976915426015e-05,,282336.793,5157,2026-07-24T10:08:22.183713+00:00,1840.0404665143694,2048,4.376968860626221,
4,1.640385638258484,,1.9676011800765991,5.999997648192242e-05,,283142.256,5158,2026-07-24T10:08:23.440050+00:00,1679.7548935766877,2048,4.800366401672363,
4,1.7813925542144624,,1.8054429292678833,5.9999976044386237e-05,,283172.041,5159,2026-07-24T10:08:24.579927+00:00,1824.1459755156095,2048,4.705171585083008,
4,1.8561348538135234,,1.8407269716262817,5.999997560281745e-05,,283016.87,5160,2026-07-24T10:08:25.673040+00:00,1900.682090305048,2048,4.970389366149902,
4,1.8056197669024185,,1.6704479455947876,5.999997515721609e-05,,283037.196,5161,2026-07-24T10:08:26.799132+00:00,1848.9546413080766,2048,4.561108589172363,
4,1.8941574803466164,,1.5686113834381104,5.999997470758214e-05,,283168.023,5162,2026-07-24T10:08:27.865081+00:00,1939.6172598749351,2048,4.755747318267822,
4,1.8142066440306026,,1.5143359899520874,5.99999742539156e-05,,283237.068,5163,2026-07-24T10:08:28.983410+00:00,1857.747603487337,2048,4.368506908416748,
4,1.764458987314836,,6.357874393463135,5.999997379621647e-05,,283327.089,5164,2026-07-24T10:08:30.136172+00:00,1806.806003010392,2048,6.047577381134033,
4,1.7366181282334325,,1.8364185094833374,5.9999973334484753e-05,,283523.88,5165,2026-07-24T10:08:31.303289+00:00,1778.296963311035,2048,4.1235270500183105,
4,1.7851736873015254,,1.6361316442489624,5.999997286872044e-05,,283846.797,5166,2026-07-24T10:08:32.441418+00:00,1828.017855796762,2048,4.236126899719238,
4,1.6976533792331014,,2.202342987060547,5.999997239892353e-05,,284513.631,5167,2026-07-24T10:08:33.631583+00:00,1738.3970603346959,2048,4.803630828857422,
4,1.7799418579908328,,1.6448367834091187,5.999997192509405e-05,,284500.758,5168,2026-07-24T10:08:34.770512+00:00,1822.6604625826128,2048,4.652501583099365,
4,1.7808527818152278,,1.9699697494506836,5.9999971447231975e-05,,284875.715,5169,2026-07-24T10:08:35.903383+00:00,1823.5932485787932,2048,4.766978740692139,
4,1.7243448643122354,,1.7929409742355347,5.999997096533731e-05,,285475.809,5170,2026-07-24T10:08:37.082017+00:00,1765.729141055729,2048,4.547416687011719,
4,1.8166335509518545,,2.1544251441955566,5.9999970479410056e-05,,285326.726,5171,2026-07-24T10:08:38.214666+00:00,1860.232756174699,2048,4.883379936218262,
4,1.860139591850772,,2.431288957595825,5.999996998945022e-05,,285488.058,5172,2026-07-24T10:08:39.303083+00:00,1904.7829420551905,2048,4.40445613861084,
4,1.7775370866171272,,1.8376740217208862,5.999996949545779e-05,,285898.769,5173,2026-07-24T10:08:40.436570+00:00,1820.1979766959382,2048,4.542122840881348,
4,1.9255274177726192,,2.4310593605041504,5.9999968997432775e-05,,285883.955,5174,2026-07-24T10:08:41.492445+00:00,1971.740075799162,2048,4.867331504821777,
4,1.8593106141050744,,1.6953110694885254,5.9999968495375165e-05,,285896.411,5175,2026-07-24T10:08:42.577574+00:00,1903.9340688435962,2048,6.197447776794434,
4,1.7153529696589256,,3.2989561557769775,5.999996798928497e-05,,286201.694,5176,2026-07-24T10:08:43.753286+00:00,1756.5214409307398,2048,5.49907112121582,
4,1.8891930040464713,,1.9435757398605347,5.999996747916219e-05,,285820.345,5177,2026-07-24T10:08:44.828036+00:00,1934.5336361435866,2048,4.907745838165283,
4,1.8142486096618256,,1.8076356649398804,5.9999966965006824e-05,,285681.716,5178,2026-07-24T10:08:45.945951+00:00,1857.7905762937094,2048,4.679744720458984,
4,1.9463274267475301,,1.78739333152771,5.999996644681887e-05,,284970.474,5179,2026-07-24T10:08:46.986104+00:00,1993.0392849894708,2048,5.780681133270264,
4,1.9618533160586629,,1.9859166145324707,5.999996592459832e-05,,284257.758,5180,2026-07-24T10:08:48.013847+00:00,2008.9377956440708,2048,4.019131660461426,
4,1.8382606377812571,,2.160912275314331,5.999996539834519e-05,,284129.184,5181,2026-07-24T10:08:49.113967+00:00,1882.3788930880073,2048,5.617857456207275,
4,1.795145410705635,,2.009415626525879,5.999996486805947e-05,,283693.223,5182,2026-07-24T10:08:50.242184+00:00,1838.2289005625703,2048,5.423320770263672,
4,1.785055713311973,,1.8199206590652466,5.999996433374116e-05,,283394.444,5183,2026-07-24T10:08:51.380009+00:00,1827.8970504314605,2048,3.969299554824829,
4,1.9456409798711225,,1.8117754459381104,5.9999963795390264e-05,,282781.518,5184,2026-07-24T10:08:52.417884+00:00,1992.3363633880294,2048,4.157951354980469,
4,1.9567729292226768,,1.7346354722976685,5.9999963253006777e-05,,282126.551,5185,2026-07-24T10:08:53.449080+00:00,2003.735479524021,2048,4.860317707061768,
4,1.9687513234033172,,1.7161903381347656,5.9999962706590715e-05,,281207.137,5186,2026-07-24T10:08:54.474229+00:00,2016.0013551649968,2048,4.618200302124023,
4,1.9070909004743302,,4.486653804779053,5.999996215614205e-05,,280723.894,5187,2026-07-24T10:08:55.530786+00:00,1952.861082085714,2048,5.88286018371582,
4,1.9631882569938717,,1.8873752355575562,5.999996160166082e-05,,280183.929,5188,2026-07-24T10:08:56.560978+00:00,2010.3047751617246,2048,5.084322929382324,
4,1.9719268273941828,,1.7724575996398926,5.9999961043146986e-05,,279631.097,5189,2026-07-24T10:08:57.584322+00:00,2019.2530712516432,2048,6.245449066162109,
4,1.9476650235221968,,2.3169007301330566,5.999996048060057e-05,,279246.578,5190,2026-07-24T10:08:58.620017+00:00,1994.4089840867296,2048,4.99015998840332,
4,1.6927874949562705,,3.9027812480926514,5.999995991402156e-05,,279673.243,5191,2026-07-24T10:08:59.815064+00:00,1733.414394835221,2048,6.045529842376709,
4,1.809433139859284,,2.3479864597320557,5.9999959343409975e-05,,279637.064,5192,2026-07-24T10:09:00.939022+00:00,1852.8595352159068,2048,5.763422966003418,
4,1.7187659842526115,,4.5317158699035645,5.999995876876579e-05,,279778.024,5193,2026-07-24T10:09:02.115248+00:00,1760.0163678746742,2048,6.057851791381836,
4,1.7279929567040069,,1.8930734395980835,5.999995819008902e-05,,280062.256,5194,2026-07-24T10:09:03.289093+00:00,1769.464787664903,2048,4.575129508972168,
4,1.8010013572967642,,4.028547286987305,5.9999957607379676e-05,,280088.171,5195,2026-07-24T10:09:04.414797+00:00,1844.2253898718866,2048,5.30676794052124,
4,1.829451795061959,,1.6539431810379028,5.999995702063773e-05,,280243.052,5196,2026-07-24T10:09:05.519869+00:00,1873.3586381434461,2048,5.8027448654174805,
4,1.9511037156124806,,1.8793363571166992,5.999995642986321e-05,,280117.394,5197,2026-07-24T10:09:06.554760+00:00,1997.9302047871802,2048,4.158531188964844,
4,1.9605239523032485,,2.1984622478485107,5.9999955835056096e-05,,279376.185,5198,2026-07-24T10:09:07.584366+00:00,2007.5765271585265,2048,4.8071675300598145,
4,1.9581945054974856,,1.8204540014266968,5.9999955236216406e-05,,279151.87,5199,2026-07-24T10:09:08.613887+00:00,2005.1911736294253,2048,4.05625057220459,
4,1.8648636652526973,,3.3311290740966797,5.999995463334412e-05,,279124.232,5200,2026-07-24T10:09:09.694616+00:00,1909.620393218762,2048,4.900970458984375,
4,1.9639012849878061,,1.9900633096694946,5.9999954026439255e-05,,279077.914,5201,2026-07-24T10:09:10.724867+00:00,2011.0349158275135,2048,5.690639019012451,
4,1.967740372399198,,1.7391940355300903,5.999995341550179e-05,,279036.113,5202,2026-07-24T10:09:11.750411+00:00,2014.9661413367787,2048,4.666464805603027,
4,1.959586549107037,,2.506566047668457,5.999995280053176e-05,,278974.578,5203,2026-07-24T10:09:12.778606+00:00,2006.616626285606,2048,5.04836368560791,
4,1.9606804322679074,,3.272033929824829,5.999995218152913e-05,,278845.504,5204,2026-07-24T10:09:13.806220+00:00,2007.7367626423372,2048,4.970122814178467,
4,1.962247423115764,,2.202866554260254,5.999995155849392e-05,,278459.914,5205,2026-07-24T10:09:14.833234+00:00,2009.3413612705424,2048,4.518770217895508,
4,1.9579555957663037,,1.923123836517334,5.9999950931426124e-05,,278188.654,5206,2026-07-24T10:09:15.862252+00:00,2004.946530064695,2048,5.719478130340576,
4,1.859734053953378,,1.9137029647827148,5.999995030032574e-05,,277994.396,5207,2026-07-24T10:09:16.946052+00:00,1904.367671248259,2048,5.20586633682251,
4,1.9685132196330772,,1.8640210628509521,5.999994966519277e-05,,276949.097,5208,2026-07-24T10:09:17.971055+00:00,2015.757536904271,2048,5.054216384887695,
4,1.9599967121054362,,1.9934247732162476,5.9999949026027224e-05,,276422.355,5209,2026-07-24T10:09:18.999929+00:00,2007.0366331959667,2048,5.6396894454956055,
4,1.9538439382426822,,1.8989912271499634,5.999994838282908e-05,,276144.417,5210,2026-07-24T10:09:20.032885+00:00,2000.7361927605066,2048,4.890320777893066,
