elapsed_seconds,epoch,gpu_memory_mb,gradient_norm,learning_rate,loss,perplexity,step,timestamp,tokens,tokens_per_second,type
0.15051145799952792,1,,3.361940622329712,3.1019775463405195e-05,8.098939895629883,3290.977445822698,45,1784758844.0322912,199,1322.1584764704369,train
0.15766316700319294,1,,4.589500427246094,3.031999775519685e-05,7.651149749755859,2103.0621951534713,46,1784758844.2075882,116,735.7457179434358,train
0.15602075000060722,1,,3.9043712615966797,2.961743704966658e-05,8.354670524597168,4249.984116414179,47,1784758844.382838,70,448.65827141407516,train
0.15863787499984028,1,,6.278196334838867,2.8912786689409556e-05,7.50493860244751,1816.9937023821958,48,1784758844.5582771,18,113.46596769540768,train
0.1569005420024041,1,,5.314433574676514,2.8206742079257886e-05,7.730097770690918,2275.824698863462,49,1784758844.732804,33,210.32432124736928,train
0.15488708399789175,1,,2.9307026863098145,2.7500000000000004e-05,8.230086326599121,3752.1576491186247,50,1784758844.908273,127,819.9521659386954,train
0.1539585829959833,1,,6.240208625793457,2.6793257920742116e-05,7.37390661239624,1593.8481835855916,51,1784758845.0825899,45,292.2864001753902,train
0.16005108299577842,1,,12.486087799072266,2.6087213310590453e-05,9.15223217010498,9435.478482704859,52,1784758845.258757,4,24.99202082940923,train
0.1585987500002375,1,,4.664735794067383,2.5382562950333426e-05,8.164380073547363,3513.5425238495727,53,1784758845.433779,194,1223.2126671850156,train
0.15897033399960492,1,,3.8693628311157227,2.4680002244803153e-05,7.621186256408691,2040.9818221161959,54,1784758845.608803,199,1251.8058872575216,train
0.15681349999795202,1,,6.520883083343506,2.3980224536594803e-05,7.824297904968262,2500.6298145998885,55,1784758845.7838678,16,102.03203168227837,train
0.1447889160044724,1,,6.961491584777832,2.3283920421821192e-05,7.785787582397461,2406.1604515358504,56,1784758845.959936,19,131.22551452359176,train
0.14501629200094612,1,,5.933258056640625,2.2591777068577803e-05,7.747615337371826,2316.042843336697,57,1784758846.133108,17,117.22820770985571,train
0.15192708300310187,1,,6.935665607452393,2.1904477538790774e-05,7.793476104736328,2424.73157066716,58,1784758846.3066702,16,105.31367866566181,train
0.1589468329984811,1,,4.204274654388428,2.1222700114117343e-05,7.787064075469971,2409.233859858473,59,1784758846.483136,73,459.27307026430395,train
0.15192666700022528,1,,6.533593654632568,2.054711762656369e-05,7.816695213317871,2481.690383740431,60,1784758846.6586199,16,105.31396703368918,train
0.15310662500269245,1,,4.227653503417969,1.9878396794480948e-05,8.402029991149902,4456.1034229228335,61,1784758846.8345191,40,261.25584049218367,train
0.16028495799400844,1,,3.543135166168213,1.9217197564594746e-05,7.881477355957031,2647.7813872321303,62,1784758847.012937,95,592.6944186712216,train
0.15933100000256673,1,,3.880230665206909,1.856417246071744e-05,7.880391597747803,2644.908096986206,63,1784758847.189905,54,338.9170971068411,train
0.15631849999772385,1,,2.938451051712036,1.7919965939785866e-05,8.034896850585938,3086.8204223440416,64,1784758847.365772,207,1324.2194622070588,train
0.1584532089982531,1,,5.08241081237793,1.72852137558602e-05,7.961562156677246,2868.5505796603416,65,1784758847.541145,32,201.95236311277728,train
0.158486541993625,1,,5.345207214355469,1.6660542332711403e-05,8.231932640075684,3759.091707605418,66,1784758847.717375,46,290.2454645130078,train
0.157275124998705,1,,7.010921001434326,1.6046568145616648e-05,7.561614990234375,1922.9485501417623,67,1784758847.894575,14,89.01598393334785,train
0.14955579199886415,1,,3.787170648574829,1.544389711297257e-05,7.91810941696167,2746.573508801306,68,1784758848.070793,73,488.11215549949696,train
0.15407412499916973,1,,6.396485805511475,1.4853123998327068e-05,8.233786582946777,3766.0673130675395,69,1784758848.2462358,67,434.8556255007844,train
0.20630495800287463,1,,4.670454978942871,1.427483182341936e-05,7.8539581298828125,2575.90995146241,70,1784758848.460382,197,954.8970703712076,train
0.15962262499670032,1,,4.6768622398376465,1.3709591292808035e-05,7.3137640953063965,1500.8157840782987,71,1784758848.651716,87,545.0355173760514,train
0.1488426670039189,1,,5.166677474975586,1.3157960230654482e-05,7.3708672523498535,1589.0112593969666,72,1784758848.830678,38,255.30313830643394,train
0.14682604200061178,1,,3.7391817569732666,1.2620483030217838e-05,7.558979511260986,1917.8873319674904,73,1784758849.008426,119,810.4829250897069,train
0.14600166700256523,1,,4.943208694458008,1.2097690116604504e-05,7.569923400878906,1938.991750806245,74,1784758849.184955,93,636.9790284542847,train
0.14704670799983433,1,,2.943859100341797,1.1590097423302684e-05,8.454154014587402,4694.533447909629,75,1784758849.359154,96,652.8537857515869,train
0.1570455420005601,1,,4.211682319641113,1.1098205883018244e-05,7.820306301116943,2490.6681856658865,76,1784758849.534413,49,312.0114036718422,train
0.15939241599699017,1,,4.134418487548828,1.0622500933314661e-05,7.466579914093018,1748.6160300950892,77,1784758849.712182,63,395.2509258733467,train
0.15773158399679232,1,,2.5798087120056152,1.0163452037544746e-05,8.01811695098877,3035.4560354060745,78,1784758849.889899,199,1261.6369845372687,train
0.15636870799789904,1,,4.526255130767822,9.721512221546966e-06,7.865079879760742,2604.7184813311396,79,1784758850.0663512,188,1202.286585385907,train
0.15772712499892805,1,,4.226726531982422,9.297117626563687e-06,7.438724994659424,1700.5805889653504,80,1784758850.241152,87,551.5855310276611,train
0.1567990830008057,1,,5.214407920837402,8.890687078822357e-06,7.686650276184082,2179.063063873357,81,1784758850.416151,46,293.3690626224111,train
0.155527708993759,1,,6.647663116455078,8.502621676204667e-06,7.963902950286865,2875.2731295073604,82,1784758850.591155,15,96.44583654609043,train
0.1946174999975483,1,,11.134054183959961,8.133304392411272e-06,7.778373718261719,2388.3874695045542,83,1784758850.7880452,5,25.691420350497708,train
0.14976399999432033,1,,3.5474438667297363,7.783099699013075e-06,7.898533821105957,2693.3305275788343,84,1784758850.962307,88,587.5911434212315,train
0.15713425000285497,1,,4.352630138397217,7.452353205761725e-06,7.36122989654541,1573.7709486197355,85,1784758851.136477,59,375.47511124358965,train
0.15820874999917578,1,,2.8486149311065674,7.141391319514565e-06,8.230985641479492,3755.5335380920437,86,1784758851.312042,169,1068.2089328237562,train
0.15896545899886405,1,,3.781623601913452,6.8505209221104245e-06,7.445292949676514,1711.786686063386,87,1784758851.489326,66,415.18453389595555,train
0.1585263750021113,1,,7.371365547180176,6.580029067514346e-06,7.054733753204346,1158.3290288282085,88,1784758851.664639,22,138.7781686152036,train
0.15460191600141115,1,,4.495079517364502,6.330182698529928e-06,7.317782402038574,1506.8586551709377,89,1784758851.840794,56,362.22060792240666,train
0.15708649999578483,1,,3.691638469696045,6.1012283833590465e-06,7.762056350708008,2349.7315127275283,90,1784758852.016185,150,954.887912099544,train
0.15858495800057426,1,,5.017019271850586,5.8933920722687816e-06,7.422360897064209,1672.9785791746008,91,1784758852.191651,34,214.39612198199075,train
0.1564447500059032,1,,4.196691513061523,5.706878874605801e-06,7.610917568206787,2020.130855417522,92,1784758852.367538,59,377.1299452220271,train
0.1581094579960336,1,,4.53029203414917,5.541872856378183e-06,7.996086120605469,2969.313679073187,93,1784758852.542419,122,771.6173437458785,train
0.1581733340062783,1,,6.443628311157227,5.398536858604507e-06,8.29361629486084,3998.2669945571993,94,1784758852.717397,16,101.15485078771191,train
0.14896537500317208,1,,4.533533573150635,5.277012336609403e-06,7.915815353393555,2740.279916288385,95,1784758852.892864,31,208.10205055597572,train
0.15082295799948042,1,,7.02293062210083,5.177419220424251e-06,7.679067134857178,2162.6014150885626,96,1784758853.066198,20,132.60580660451507,train
0.156712999996671,1,,6.344359874725342,5.0998557964307e-06,8.245606422424316,3810.8457397509173,97,1784758853.241751,17,108.47855634415222,train
0.15868333400430856,1,,5.164577484130859,5.04439861036389e-06,8.265539169311523,3887.5684704564087,98,1784758853.419381,46,289.88551500153767,train
0.16056483300053515,1,,8.612845420837402,5.01110239177104e-06,7.329171180725098,1524.1180299555685,99,1784758853.597806,8,49.82411061314613,train
0.15995491599460365,1,,3.727750778198242,5e-06,7.906491279602051,2714.848092490213,100,1784758853.775522,61,381.3574570103112,train
10,1,7.874535038022538,2629.463305565495,100,1784758853.9562721,813,evaluation
0.7428587079994031,1,,15.038795471191406,4.999997224174333e-05,5.714617729187012,303.2682505474508,1,1784771365.0665548,27,36.3460772677941,train
0.14579508300084854,1,,10.291581153869629,4.999988896704181e-05,7.494650363922119,1798.3958712789279,2,1784771365.2458398,50,342.9470937624762,train
0.14852829099982046,1,,25.0718994140625,4.999975017610091e-05,7.697265625,2202.317788522776,3,1784771365.417074,6,40.396344424425195,train
0.15499620800255798,1,,6.914681434631348,4.999955586926309e-05,4.276005744934082,71.95246876202408,4,1784771365.588844,213,1374.2271681671384,train
0.15286620799452066,1,,9.217100143432617,4.999930604700777e-05,2.2801806926727295,9.778447143655674,5,1784771365.760371,84,549.5001223750569,train
0.1525808340011281,1,,14.163593292236328,4.999900070995137e-05,3.663259744644165,38.98822761920527,6,1784771365.932477,30,196.61709281113377,train
0.1520479999962845,1,,33.47092056274414,4.999863985884729e-05,3.6481902599334717,38.4050998716728,7,1784771366.1044722,8,52.61496369696077,train
0.14386420899973018,1,,4.9613752365112305,4.9998223494585866e-05,4.781217098236084,119.24939999127477,8,1784771366.2744288,203,1411.0528352495285,train
0.14547116600442678,1,,7.887928485870361,4.999775161819446e-05,5.4312543869018555,228.4356124190864,9,1784771366.443625,57,391.8302270173971,train
0.15356429199891863,1,,10.783663749694824,4.9997224230837365e-05,3.3906443119049072,29.68507255563931,10,1784771366.6157131,82,533.9783027201235,train
0.15177374999620952,1,,11.100341796875,4.999664133381587e-05,3.1102445125579834,22.426527297956724,11,1784771366.7870898,86,566.6328993132727,train
0.1517973330046516,1,,7.477428913116455,4.99960029285682e-05,4.5729498863220215,96.82932439026064,12,1784771366.9587631,159,1047.4492328210251,train
0.15466787500190549,1,,9.642126083374023,4.999530901666958e-05,3.553798198699951,34.94579681696705,13,1784771367.133291,33,213.36040208474736,train
0.1559266670010402,1,,10.821832656860352,4.999455959983215e-05,3.8298637866973877,46.05626433105912,14,1784771367.305463,48,307.8370167412082,train
0.1511720830021659,1,,8.25728702545166,4.9993754679905015e-05,3.5772345066070557,35.774469860089496,15,1784771367.4756181,66,436.5885465708268,train
0.15388283299398609,1,,9.367094039916992,4.999289425887425e-05,5.442976474761963,231.1291106073151,16,1784771367.646501,62,402.9039418738998,train
0.15505799999664305,1,,17.92313003540039,4.9991978338862854e-05,3.338866710662842,28.187164384708964,17,1784771367.818065,27,174.12839067048807,train
0.1517987500046729,1,,8.885515213012695,4.999100692213077e-05,3.089097023010254,21.95724213705021,18,1784771367.989303,101,665.354622464881,train
0.14546400000108406,1,,17.186614990234375,4.998998001107488e-05,4.875012397766113,130.9757770078027,19,1784771368.161227,19,130.61650992588133,train
0.1466588330004015,1,,17.096538543701172,4.9988897608228966e-05,3.698338508605957,40.38015730953112,20,1784771368.3307872,32,218.1934721921072,train
0.14879620799911208,1,,6.138174533843994,4.9987759716263756e-05,2.7459306716918945,15.579106220501727,21,1784771368.501298,77,517.4863058369034,train
0.15178033300617244,1,,5.995884895324707,4.998656633798689e-05,5.018579959869385,151.1964462557051,22,1784771368.671977,187,1232.043679811898,train
0.15274983300332678,1,,7.910030841827393,4.9985317476342914e-05,4.583459377288818,97.85231745270536,23,1784771368.843921,58,379.7058161021806,train
0.15190383300068788,1,,5.438093662261963,4.998401313441326e-05,1.926935076713562,6.868426747360345,24,1784771369.016094,95,625.3956738509014,train
0.15246695800306043,1,,13.780563354492188,4.9982653315416275e-05,4.35930871963501,78.20305549664073,25,1784771369.188829,28,183.64634781680346,train
0.15116308299911907,1,,6.794234275817871,4.998123802270715e-05,3.423802137374878,30.685865376267603,26,1784771369.360964,198,1309.843621019253,train
0.1508390419985517,1,,11.258689880371094,4.9979767259778014e-05,4.3363213539123535,76.42587783294361,27,1784771369.535279,35,232.03541693360833,train
0.1494367080013035,1,,16.476686477661133,4.9978241030257813e-05,3.6259424686431885,37.56010570537417,28,1784771369.7062342,23,153.91131340901447,train
0.14963279099902138,1,,9.252447128295898,4.9976659337912356e-05,4.483476638793945,88.54196662716099,29,1784771369.879745,48,320.78530166769343,train
0.15101237499766285,1,,7.641840934753418,4.9975022186644335e-05,2.6676814556121826,14.406528265388495,30,1784771370.054836,77,509.8919873367444,train
0.15247466700384393,1,,9.812363624572754,4.9973329580493225e-05,5.667363166809082,289.2707691082941,31,1784771370.229208,39,255.78019461434073,train
0.1515679590011132,1,,7.534416675567627,4.99715815236354e-05,2.2898247241973877,9.873206995223484,32,1784771370.403062,70,461.8390355146623,train
0.15369529199961107,1,,12.552617073059082,4.996977802038399e-05,4.950997829437256,141.31590276104876,33,1784771370.577844,27,175.67226457443033,train
0.14736783300031675,1,,14.55128002166748,4.9967919075188965e-05,4.677618026733398,107.5136726297291,34,1784771370.748812,61,413.93022315710436,train
0.14999454099597642,1,,9.032896995544434,4.996600469263711e-05,6.025442123413086,413.8245631114626,35,1784771370.923152,44,293.34400910750674,train
0.1574702090001665,1,,22.881235122680664,4.9964034877451944e-05,4.129708290100098,62.15978766433293,36,1784771371.098468,10,63.50407523742746,train
0.1493975409975974,1,,4.797071933746338,4.996200963449379e-05,2.0374882221221924,7.671316336661914,37,1784771371.269274,73,488.62919371058445,train
0.15272741700027836,1,,15.577741622924805,4.995992896875977e-05,4.869627952575684,130.27244035333862,38,1784771371.439944,18,117.85703152412505,train
0.151927541999612,1,,14.36023998260498,4.995779288538368e-05,2.7467877864837646,15.592465027084964,39,1784771371.612778,26,171.13421080732286,train
0.15261687499878462,1,,11.520952224731445,4.9955601389636114e-05,4.184118270874023,65.63560257267126,40,1784771371.7844238,24,157.25652880909223,train
0.1518454999968526,1,,11.262297630310059,4.995335448692436e-05,4.209009170532227,67.28983401811499,41,1784771371.956553,23,151.46975050611798,train
0.15076033399964217,1,,7.327541351318359,4.995105218279244e-05,7.660717964172363,2123.2813213793916,42,1784771372.128286,70,464.3131130245847,train
0.14599879199522547,1,,4.661147594451904,4.9948694482921044e-05,4.121943473815918,61.67899737266195,43,1784771372.300074,172,1178.0919393197776,train
0.15113587499945424,1,,10.577975273132324,4.994628139312757e-05,5.102571964263916,164.44430875184736,44,1784771372.469921,28,185.26375686845435,train
0.14795366700127488,1,,4.799447059631348,4.994381291936608e-05,3.770035743713379,43.381615428167265,45,1784771372.64047,199,1345.0156662780469,train
0.14678724999976112,1,,4.956607818603516,4.994128906772729e-05,2.278759717941284,9.764562084846977,46,1784771372.811201,116,790.2593719835257,train
0.15223895799863385,1,,9.222549438476562,4.9938709844438534e-05,4.334390163421631,76.27842732776058,47,1784771372.9854999,70,459.803462400394,train
0.1494914590002736,1,,12.780191421508789,4.9936075255863814e-05,4.505523204803467,90.515689905747,48,1784771373.1569521,18,120.40821676619703,train
0.1487068749993341,1,,9.13273811340332,4.993338530850371e-05,4.431519985198975,84.05908842652839,49,1784771373.330317,33,221.91307564056987,train
0.14997254199988674,1,,5.127837657928467,4.9930640008995384e-05,5.030647277832031,153.03203488849624,50,1784771373.504813,127,846.8216801986053,train
0.1526914999994915,1,,8.689183235168457,4.99278393641126e-05,3.660158634185791,38.86750809781252,51,1784771373.680026,45,294.71188638627467,train
0.1480919579989859,1,,25.738265991210938,4.992498338076567e-05,7.63209342956543,2063.3650110147714,52,1784771373.852587,4,27.01024454026998,train
0.15810108299774583,1,,2.961744785308838,4.9922072066001455e-05,1.5226390361785889,4.584307398522494,53,1784771374.028105,194,1227.0630682698486,train
0.15335641700221458,1,,5.925150394439697,4.9919105427003324e-05,3.9051992893218994,49.65997562895768,54,1784771374.2013,199,1297.6307342726082,train
0.15589149999868823,1,,12.947020530700684,4.991608347109118e-05,2.632585048675537,13.909680668181487,55,1784771374.3734589,16,102.63548686191764,train
0.15554149999661604,1,,13.535572052001953,4.991300620572138e-05,3.0701141357421875,21.544361516370532,56,1784771374.545276,19,122.15389462242143,train
0.1487553329934599,1,,12.809864044189453,4.990987363848678e-05,2.9937679767608643,19.960752623504902,57,1784771374.716254,17,114.28161705468008,train
0.15086675000202376,1,,11.314642906188965,4.990668577711668e-05,2.649580955505371,14.148108715943607,58,1784771374.8870132,16,106.05385215619327,train
0.15120191699679708,1,,6.518481731414795,4.990344262947681e-05,3.2825214862823486,26.6428677001924,59,1784771375.059086,73,482.79811162411625,train
0.15320875000179512,1,,12.044167518615723,4.9900144203569306e-05,2.7208638191223145,15.193440962875936,60,1784771375.232949,16,104.4326776363134,train
0.1530094999980065,1,,10.617148399353027,4.9896790507532715e-05,5.549863338470459,257.20240382995223,61,1784771375.406934,40,261.4216764352615,train
0.15620545799902175,1,,6.636404514312744,4.989338154964194e-05,4.4142351150512695,82.61862299076391,62,1784771375.580343,95,608.1733712569438,train
0.15024995799467433,1,,8.708266258239746,4.9889917338308264e-05,3.8819117546081543,48.516878834619966,63,1784771375.7525408,54,359.4010988137118,train
0.147506749999593,1,,5.769446849822998,4.988639788207926e-05,4.4368205070495605,84.50582839300118,64,1784771375.923167,207,1403.32561052678,train
0.17965212499984773,1,,10.412450790405273,4.988282318963885e-05,4.206900596618652,67.14809791249732,65,1784771376.10553,32,178.12202332717814,train
0.14665041700209258,1,,12.544060707092285,4.987919326980723e-05,4.055997371673584,57.742725244427795,66,1784771376.276397,46,313.67111625290244,train
0.14743079099571332,1,,22.24842071533203,4.9875508131540865e-05,4.646298885345459,104.1986199870677,67,1784771376.44725,14,94.95981067080527,train
0.15352016699762316,1,,7.908506870269775,4.987176778393248e-05,3.33294415473938,28.020717708722735,68,1784771376.623009,73,475.50755987081624,train
0.15096424999501323,1,,14.672679901123047,4.986797223621099e-05,3.583721160888672,36.007280743712265,69,1784771376.795756,67,443.81368438032973,train
0.15352787500160048,1,,2.532174587249756,4.986412149774155e-05,1.5262730121612549,4.600996967886434,70,1784771376.9674501,197,1283.1546062755467,train
0.15362925000226824,1,,6.1094441413879395,4.9860215578025456e-05,3.6976020336151123,40.35042928186442,71,1784771377.139982,87,566.2984099623965,train
0.15249216700613033,1,,10.327866554260254,4.985625448670019e-05,2.4415416717529297,11.490742046922527,72,1784771377.312184,38,249.19312739829033,train
0.15317116599908331,1,,7.736816883087158,4.985223823353935e-05,3.5765252113342285,35.74910419466658,73,1784771377.48488,119,776.9086252220094,train
0.15146466700389283,1,,9.377128601074219,4.984816682845264e-05,4.380500316619873,79.87798769415906,74,1784771377.6567428,93,614.0045849611236,train
0.1499050830025226,1,,6.609426021575928,4.984404028148585e-05,5.5152106285095215,248.44230076838156,75,1784771377.828783,96,640.4052356142221,train
0.1478549999956158,1,,7.979660987854004,4.983985860282081e-05,3.230496883392334,25.29222113387911,76,1784771378.0006,49,331.40576917556353,train
0.14998979200026952,1,,11.20174503326416,4.983562180277541e-05,4.214824199676514,67.68226626068194,77,1784771378.17471,63,420.02858434450525,train
0.14979454100102885,1,,4.409640312194824,4.983132989180354e-05,4.007748603820801,55.022852768761965,78,1784771378.348893,199,1328.4863298097973,train
0.14977662500314182,1,,3.3098013401031494,4.9826982880495045e-05,2.242535352706909,9.41717691110922,79,1784771378.523133,188,1255.2025390881681,train
0.15010812499531312,1,,6.110608100891113,4.9822580779575757e-05,3.8704440593719482,47.963680074220754,80,1784771378.697702,87,579.582217836086,train
0.15409579200058943,1,,8.39048957824707,4.981812359990741e-05,3.895981550216675,49.204326184736715,81,1784771378.873277,46,298.51561423445,train
0.1469809170012013,1,,13.2910795211792,4.981361135248767e-05,5.695703029632568,297.5859317906009,82,1784771379.043829,15,102.05406460947174,train
0.15561424999759765,1,,27.948789596557617,4.980904404845004e-05,3.2199008464813232,25.025638678182883,83,1784771379.220692,5,32.13073352907712,train
0.1509567499961122,1,,6.507415294647217,4.9804421699063906e-05,4.5198893547058105,91.82543736352389,84,1784771379.391954,88,582.9484272963375,train
0.14901279199693818,1,,8.193058013916016,4.9799744315734435e-05,4.238754749298096,69.32147545382391,85,1784771379.564545,59,395.93916206343073,train
0.1548185000065132,1,,4.853382110595703,4.979501191000262e-05,4.9843058586120605,146.10212428831832,86,1784771379.740848,169,1091.6008099347957,train
0.15285708399460418,1,,8.30211067199707,4.97902244935452e-05,2.3708336353302,10.706313726358164,87,1784771379.914392,66,431.77586720370635,train
0.17891841700475197,1,,12.006657600402832,4.978538207817465e-05,4.19514274597168,66.3632039812411,88,1784771380.095576,22,122.96107001335527,train
0.1512577079993207,1,,8.805481910705566,4.978048467583915e-05,3.6771767139434814,39.53461882199565,89,1784771380.268666,56,370.2290662784041,train
0.14710304199979873,1,,5.910559177398682,4.977553229862255e-05,5.162291526794434,174.56401574831088,90,1784771380.439693,150,1019.6933928817409,train
0.15262508299929323,1,,10.475746154785156,4.977052495874434e-05,4.396564960479736,81.17156170201224,91,1784771380.614319,34,222.76810162427526,train
0.1487493330059806,1,,8.565862655639648,4.976546266855965e-05,2.250169038772583,9.489339767138322,92,1784771380.787288,59,396.64043399527617,train
0.1539782500040019,1,,7.193943023681641,4.9760345440559164e-05,3.0935797691345215,22.055891824694978,93,1784771380.960892,122,792.3196944817156,train
0.14443508299882524,1,,15.803675651550293,4.975517328736914e-05,4.845282077789307,127.13914006368012,94,1784771381.13154,16,110.77641018927608,train
0.14798404199973447,1,,10.816943168640137,4.974994622175136e-05,4.619278430938721,101.42082359174081,95,1784771381.300853,31,209.48204671998096,train
0.14688058300089324,1,,17.464170455932617,4.974466425660307e-05,3.6480813026428223,38.400915584002135,96,1784771381.471575,20,136.1650368713363,train
